,participant,block_label,trial_block,f_cor,f_inc,cor_option,inc_option,times_seen,rt,accuracy
482,3,1,4,55,48,4,3,2,1.7793506907100891,0
483,3,1,5,48,52,4,3,3,1.853334867068952,0
484,3,1,6,54,52,4,3,4,1.6441496593297416,0
485,3,1,7,53,39,4,2,3,1.3121733630478047,0
486,3,1,8,47,34,3,1,4,1.845676658814228,0
487,3,1,9,57,40,4,2,4,1.2442042047787254,0
488,3,1,10,41,40,2,1,4,1.3757921975438876,0
489,3,1,11,41,37,2,1,5,1.4536914946302204,1
490,3,1,12,57,39,4,2,6,1.2446209756944882,0
491,3,1,13,51,45,4,3,7,1.9823304150268088,0
492,3,1,14,59,33,4,2,8,1.207052542148631,1
493,3,1,15,54,42,4,2,9,1.224804047696125,1
494,3,1,16,43,28,2,1,7,1.902152701996784,1
495,3,1,17,64,50,4,3,9,1.3409848286510169,0
496,3,1,18,50,51,4,3,10,1.2069228345744705,1
497,3,1,19,53,34,4,2,11,1.189712004811554,1
498,3,1,20,38,26,2,1,9,1.6513593524450698,1
499,3,1,21,54,44,4,3,12,1.1396855000921278,1
500,3,1,22,51,45,4,2,13,1.0657781242716735,1
501,3,1,23,53,38,3,1,9,1.277372138199098,1
502,3,1,24,59,46,4,3,14,1.2013904651967096,0
503,3,1,25,48,32,2,1,11,1.6327005765506328,0
504,3,1,26,38,38,2,1,12,1.3596176630317132,0
505,3,1,27,60,42,4,2,16,1.1653143514267867,1
506,3,1,28,60,42,3,1,12,1.2087923303233763,1
507,3,1,29,49,35,3,1,13,1.1195245056860583,1
508,3,1,30,54,39,3,1,14,1.195818842209519,1
509,3,1,31,49,44,4,3,17,1.1575267769339916,1
510,3,1,32,61,39,4,2,17,1.1458599219640746,1
511,3,1,33,54,49,4,3,18,1.036599722767278,1
512,3,1,34,53,51,4,3,19,1.2668583152963038,1
513,3,1,35,56,48,4,3,20,1.0184666038830985,1
514,3,1,36,57,29,3,1,17,1.3611779086159004,1
515,3,1,37,35,38,2,1,16,1.506027818178154,0
516,3,1,38,46,33,2,1,17,1.7204224917031752,1
517,3,1,39,45,44,2,1,18,1.078939347031337,1
518,3,1,40,58,50,4,3,22,1.1685939050412344,1
519,3,1,41,49,52,4,3,23,1.0007161223447838,1
520,3,1,42,50,55,4,3,24,1.0895009569348986,1
521,3,1,43,49,33,3,1,21,1.0671854514530423,1
522,3,1,44,38,36,2,1,19,1.2275855924917778,1
523,3,1,45,56,42,3,1,22,1.1660707513856323,1
524,3,1,46,40,37,2,1,21,1.1300437899599274,0
525,3,1,47,47,30,3,1,24,1.2797485174933172,1
526,3,1,48,44,34,2,1,22,1.3459072310952251,1
527,3,1,49,37,36,2,1,23,1.7628358444835612,1
528,3,1,50,56,47,4,3,26,1.409764317923873,1
529,3,1,51,43,31,2,1,24,1.3587295074839858,0
530,3,1,52,44,55,4,3,27,1.0418726769967182,1
531,3,1,53,37,43,2,1,25,1.8110338137403232,1
532,3,1,54,60,41,4,2,27,1.159093849232704,1
533,3,1,55,43,39,3,1,28,1.3794147935577712,1
534,3,1,56,51,36,3,1,29,1.259795737877539,1
535,3,1,57,47,43,4,2,28,1.9824594399296984,1
536,3,1,58,56,39,3,1,30,1.1690103346218166,1
537,3,1,59,46,35,3,1,31,1.3376830882152717,1
538,3,1,60,55,50,4,3,31,1.031970186372746,0
539,3,1,61,37,32,2,1,29,1.1573424556445389,1
540,3,1,62,52,30,4,2,30,1.0459533455505152,1
541,3,1,63,57,47,4,2,31,1.074289330494139,1
542,3,1,64,54,40,3,1,33,1.1338722114151096,1
543,3,1,65,42,36,3,1,34,0.9870579147736862,1
544,3,1,66,35,31,2,1,32,1.554159226970114,1
545,3,1,67,40,46,2,1,33,1.0537590108360746,1
546,3,1,68,51,53,4,3,34,0.931476171182112,1
547,3,1,69,58,40,4,2,33,1.0416456887423922,1
548,3,1,70,46,36,4,2,34,0.9223478299754788,1
549,3,1,71,40,35,3,1,36,1.10891545011782,1
550,3,1,72,56,58,4,3,37,1.3315301704933518,1
551,3,1,73,52,44,4,2,36,0.9808828102304687,1
552,3,1,74,62,32,4,2,37,0.9595950666071076,1
553,3,1,75,50,33,2,1,37,1.833321671028898,1
554,3,1,76,55,36,4,2,38,1.9343782074884075,0
555,3,1,77,45,41,3,1,38,1.4019944928895711,1
556,3,1,78,34,37,2,1,39,1.2414980951762118,1
557,3,1,79,48,42,4,2,40,0.9860001153720076,1
558,3,1,80,53,30,3,1,40,1.0927665157851152,1
559,3,2,1,49,52,4,3,1,2.952584713552824,1
560,3,2,2,41,39,2,1,1,1.3665041112180916,1
561,3,2,3,48,35,3,1,2,1.2716789996948137,0
562,3,2,4,32,26,2,1,2,1.224178037981801,1
563,3,2,5,58,38,4,2,2,1.3262677976717896,1
564,3,2,6,47,55,4,3,3,1.2692579054200903,1
565,3,2,7,54,42,4,3,4,1.0811665626160902,0
566,3,2,8,55,45,4,2,4,0.960754584053575,1
567,3,2,9,54,43,3,1,4,1.5590375971050892,1
568,3,2,10,52,49,4,3,6,1.3045527017238785,1
569,3,2,11,48,44,4,2,6,1.1989369440279916,1
570,3,2,12,34,37,2,1,5,1.4956491642224137,1
571,3,2,13,60,33,3,1,6,1.6684261385344143,1
572,3,2,14,54,45,4,2,7,1.4030468309192656,1
573,3,2,15,60,37,4,2,8,1.5453377465773883,0
574,3,2,16,53,50,4,3,9,1.1931475488518115,1
575,3,2,17,48,45,4,3,10,1.337005536806828,1
576,3,2,18,61,33,4,2,10,1.5361233887670096,1
577,3,2,19,42,36,2,1,8,1.3446265394668444,1
578,3,2,20,47,34,2,1,9,1.4034905673579487,1
579,3,2,21,64,38,4,2,12,1.2005610193918983,1
580,3,2,22,51,30,3,1,9,1.3631214742154043,1
581,3,2,23,49,40,4,2,13,1.3002641597149704,0
582,3,2,24,54,49,4,3,13,1.121205584116069,1
583,3,2,25,53,38,3,1,11,1.5136505275168015,1
584,3,2,26,37,44,2,1,12,1.8388970487094407,1
585,3,2,27,51,31,3,1,12,1.0400635976711785,1
586,3,2,28,47,33,3,1,13,1.1421458479744615,1
587,3,2,29,56,43,4,3,15,1.4195425623456686,1
588,3,2,30,35,41,2,1,14,1.304297382604091,1
589,3,2,31,40,38,2,1,15,1.266295452691338,0
590,3,2,32,39,34,2,1,16,1.3131567512627953,1
591,3,2,33,58,40,3,1,16,1.3790785778728605,1
592,3,2,34,40,32,3,1,17,1.4187844557072822,1
593,3,2,35,58,42,4,2,17,1.2657028938783697,1
594,3,2,36,30,39,2,1,19,1.442393964911389,1
595,3,2,37,42,35,2,1,20,1.5625792965547591,1
596,3,2,38,51,34,4,2,19,1.1586661555729734,1
597,3,2,39,46,56,4,3,18,1.0540488048645784,1
598,3,2,40,59,49,4,3,19,1.1520353678424726,0
599,3,2,41,55,43,4,2,21,1.437217608690844,1
600,3,2,42,53,55,4,3,21,1.4115580371417311,1
601,3,2,43,62,44,4,3,22,1.5196071771979405,1
602,3,2,44,51,41,3,1,21,1.3928808291184396,1
603,3,2,45,54,36,4,2,23,1.500660313953631,1
604,3,2,46,50,36,2,1,23,1.331002465468373,1
605,3,2,47,46,46,2,1,24,1.3561643695347811,1
606,3,2,48,53,52,4,3,24,1.1860382084378216,1
607,3,2,49,40,31,2,1,25,1.4233249034787152,1
608,3,2,50,48,32,3,1,24,1.4908209704371984,1
609,3,2,51,43,39,2,1,26,1.1310698451397911,1
610,3,2,52,50,42,3,1,26,1.1603076390592832,1
611,3,2,53,40,28,2,1,28,1.5539049318576872,1
612,3,2,54,47,40,3,1,27,1.2415762610562524,1
613,3,2,55,55,46,4,2,27,1.37199552031052,1
614,3,2,56,52,53,4,3,27,2.165013293320044,0
615,3,2,57,60,45,4,3,28,1.3463093245754862,1
616,3,2,58,46,35,3,1,29,1.4360673073088035,1
617,3,2,59,57,36,4,2,29,1.2872080683573586,1
618,3,2,60,50,30,3,1,30,1.8832041320738424,0
619,3,2,61,52,42,3,1,31,2.026565135218334,0
620,3,2,62,41,36,2,1,32,1.5855593826872791,1
621,3,2,63,48,37,3,1,33,1.4653470855218984,1
622,3,2,64,50,38,4,2,31,1.287203972328825,0
623,3,2,65,51,35,4,2,32,1.218525859764668,1
624,3,2,66,57,43,4,2,33,1.3721713082068163,1
625,3,2,67,48,29,2,1,35,1.413724153631847,1
626,3,2,68,50,56,4,3,33,1.156866974984041,1
627,3,2,69,57,39,4,2,35,1.303875832986705,0
628,3,2,70,47,36,3,1,35,1.2868264550206732,1
629,3,2,71,51,39,4,2,36,1.2793454000056954,1
630,3,2,72,59,44,4,2,37,1.4180908615207954,0
631,3,2,73,56,44,4,3,36,1.577170374654088,1
632,3,2,74,52,53,4,3,37,1.3256445186425478,1
633,3,2,75,37,34,2,1,38,1.299661360830214,1
634,3,2,76,41,37,2,1,39,1.45493190864363,1
635,3,2,77,57,33,3,1,38,1.1374808126656717,1
636,3,2,78,46,38,3,1,39,1.5236817017084832,1
637,3,2,79,56,54,4,3,39,1.0591196883460725,1
638,3,2,80,44,50,4,3,40,1.6172551351401123,1
639,3,3,1,48,31,2,1,1,1.6746637075139006,0
640,3,3,2,38,37,2,1,2,1.8278705395523505,1
641,3,3,3,50,38,3,1,2,1.5646484737007995,1
642,3,3,4,44,28,3,1,3,1.4769791242479189,1
643,3,3,5,44,41,4,2,2,2.094174866972935,0
644,3,3,6,62,45,4,3,2,1.779505315791539,0
645,3,3,7,57,38,3,1,4,1.6263097478313284,0
646,3,3,8,38,34,2,1,5,1.6376987555240703,1
647,3,3,9,37,32,2,1,6,1.6359077669922044,1
648,3,3,10,56,42,4,2,4,1.2303568972174617,0
649,3,3,11,39,36,2,1,7,2.1709440014856227,1
650,3,3,12,44,36,2,1,8,1.5963339860818448,1
651,3,3,13,53,39,4,2,6,1.756834479822828,1
652,3,3,14,61,60,4,3,5,1.4442371778086454,1
653,3,3,15,50,42,4,3,6,1.0417231719502524,1
654,3,3,16,59,58,4,3,7,1.0039513023148174,1
655,3,3,17,45,42,2,1,10,1.6217245850812103,1
656,3,3,18,48,33,3,1,9,1.395809489610656,1
657,3,3,19,51,49,4,3,8,1.1440941922746788,0
658,3,3,20,53,36,3,1,11,1.5582378475091898,1
659,3,3,21,56,46,4,3,10,1.0641468808571517,1
660,3,3,22,48,42,4,2,10,1.137704387562735,1
661,3,3,23,60,40,4,2,11,1.1363270979263689,1
662,3,3,24,47,40,2,1,13,1.2350738155564611,1
663,3,3,25,49,34,4,2,13,1.0498271646574722,1
664,3,3,26,57,41,4,2,14,1.5073276246066598,1
665,3,3,27,50,32,3,1,13,1.5065773686901591,1
666,3,3,28,52,30,4,2,15,1.3119637829140631,1
667,3,3,29,33,39,2,1,16,1.5123111261445956,1
668,3,3,30,49,50,4,2,16,1.024407552120465,1
669,3,3,31,55,47,4,3,14,1.0038311521411742,1
670,3,3,32,53,29,3,1,15,1.0934969742293106,1
671,3,3,33,50,37,3,1,16,1.2507110876422305,1
672,3,3,34,51,33,3,1,17,1.6829568002094677,1
673,3,3,35,57,56,4,3,17,1.324506164010927,0
674,3,3,36,46,40,4,3,18,0.9964985781662108,1
675,3,3,37,48,42,3,1,19,1.3494974002160234,1
676,3,3,38,37,30,2,1,19,1.4003192171676346,1
677,3,3,39,55,31,3,1,20,1.0829722285843673,1
678,3,3,40,46,43,2,1,21,3.1862249190780867,1
679,3,3,41,64,52,4,3,20,1.1923699860772103,1
680,3,3,42,54,50,4,3,21,1.575293710855476,1
681,3,3,43,35,26,2,1,22,1.0446398856938686,1
682,3,3,44,55,42,4,2,21,1.9669317366106045,0
683,3,3,45,51,32,4,2,22,1.0061491630276578,0
684,3,3,46,53,40,4,2,23,1.327400008260156,1
685,3,3,47,58,43,4,3,23,1.0931235529496917,1
686,3,3,48,47,52,4,3,24,1.0699393480554136,1
687,3,3,49,54,44,3,1,24,1.3448579650867032,1
688,3,3,50,58,48,4,3,26,1.1115512445612694,1
689,3,3,51,54,43,4,2,26,1.2815688608980054,1
690,3,3,52,39,34,2,1,25,1.3718439672493332,1
691,3,3,53,56,39,3,1,26,1.0886807271954242,1
692,3,3,54,60,45,4,3,28,1.3253837381525957,1
693,3,3,55,35,30,2,1,27,1.3541934970771763,1
694,3,3,56,57,44,4,3,29,1.0569982868364605,1
695,3,3,57,40,39,2,1,28,1.2310214778681257,1
696,3,3,58,50,53,4,3,30,0.9509104618373384,1
697,3,3,59,52,49,4,3,31,1.5158893485167937,1
698,3,3,60,59,40,4,2,30,1.3207115347922809,1
699,3,3,61,51,43,4,2,31,1.7390645421473891,1
700,3,3,62,36,41,2,1,30,1.5951062014901254,1
701,3,3,63,56,46,4,2,33,1.334298403197863,1
702,3,3,64,55,34,3,1,31,1.4684645046691005,1
703,3,3,65,52,38,3,1,32,1.0735790108565195,1
704,3,3,66,48,38,4,2,34,1.3259445527419302,1
705,3,3,67,47,35,3,1,33,1.4611380747373914,1
706,3,3,68,54,51,4,3,35,1.3286025340084957,0
707,3,3,69,45,33,2,1,33,1.1921460698440571,1
708,3,3,70,47,40,3,1,35,1.0978251111810096,1
709,3,3,71,43,37,2,1,35,1.4451707310081474,1
710,3,3,72,37,36,2,1,36,1.1680190956858496,1
711,3,3,73,53,44,4,2,37,1.1932304934316562,0
712,3,3,74,55,51,4,3,37,1.2024540673055526,0
713,3,3,75,36,46,2,1,37,1.2782749711823271,1
714,3,3,76,49,35,3,1,38,1.666734478696526,1
715,3,3,77,46,35,3,1,39,1.0565412383048172,1
716,3,3,78,54,41,4,2,39,1.1826903876790311,0
717,3,3,79,54,41,3,1,40,1.570782617955956,1
718,3,3,80,52,34,4,2,40,1.1638892747878344,0
719,4,1,1,41,34,2,1,1,2.8578869202538044,1
720,4,1,2,30,39,2,1,2,1.299026817723643,0
721,4,1,3,43,36,2,1,3,1.5421438682278676,0
722,4,1,4,51,52,4,3,1,1.0501271987577638,1
723,4,1,5,55,39,4,2,3,2.2108427340026537,1
724,4,1,6,44,35,3,1,3,1.1490374161967338,1
725,4,1,7,51,50,4,3,3,1.1873806818312005,1
726,4,1,8,57,37,3,1,4,1.7044377398524375,1
727,4,1,9,41,28,2,1,5,1.58897308124142,1
728,4,1,10,60,53,4,3,4,1.790060781651846,1
729,4,1,11,49,35,3,1,6,1.2233516641990718,1
730,4,1,12,36,38,2,1,7,1.3880471739612403,1
731,4,1,13,52,46,4,3,6,1.4420461438112395,0
732,4,1,14,61,44,4,2,6,1.1108317088601325,1
733,4,1,15,40,39,2,1,8,1.265014761063867,0
734,4,1,16,50,50,4,3,7,1.3803346933291325,1
735,4,1,17,60,37,4,2,8,1.009508930535958,1
736,4,1,18,53,41,4,2,9,1.9748568693994453,1
737,4,1,19,48,32,3,1,9,1.5773372878211376,1
738,4,1,20,62,33,4,2,10,1.1448352321276616,1
739,4,1,21,54,40,4,2,11,1.2478861932086147,1
740,4,1,22,43,33,2,1,12,1.1120332106002024,0
741,4,1,23,54,38,4,2,13,0.8644381767626328,1
742,4,1,24,56,36,3,1,11,1.0034024344749923,1
743,4,1,25,48,35,4,2,14,1.3077820789876569,1
744,4,1,26,64,52,4,3,12,1.747944390950579,1
745,4,1,27,47,36,3,1,12,1.2756384940676069,1
746,4,1,28,54,43,4,3,14,1.6607228739649145,1
747,4,1,29,42,37,2,1,15,2.442661572118596,1
748,4,1,30,57,54,4,3,15,1.4976818184459262,1
749,4,1,31,49,30,3,1,15,2.8399695255466213,1
750,4,1,32,46,51,4,3,16,1.0800828216997616,1
751,4,1,33,43,42,2,1,16,2.647279707898633,0
752,4,1,34,47,43,3,1,17,1.329639511932328,1
753,4,1,35,35,35,2,1,18,2.029815333960869,1
754,4,1,36,48,26,2,1,19,2.2869121302865096,1
755,4,1,37,59,55,4,3,18,2.231410600588788,1
756,4,1,38,50,38,3,1,19,3.066052899526768,1
757,4,1,39,38,42,2,1,20,1.5163931600418437,0
758,4,1,40,44,44,4,3,19,2.9943037894754525,1
759,4,1,41,39,33,2,1,21,2.035299916336953,1
760,4,1,42,50,36,2,1,22,1.9635596810148848,0
761,4,1,43,57,45,4,2,21,1.557025081690881,1
762,4,1,44,45,37,3,1,22,1.3806091272490448,1
763,4,1,45,53,32,4,2,22,1.9304514813466085,1
764,4,1,46,53,31,3,1,23,1.832693613301672,1
765,4,1,47,40,40,2,1,25,2.452681482231128,1
766,4,1,48,40,34,3,1,25,1.5144724639358174,1
767,4,1,49,55,51,4,3,23,1.8734702612964609,1
768,4,1,50,42,46,2,1,27,1.83115316518888,0
769,4,1,51,45,41,3,1,27,1.416073226069784,1
770,4,1,52,52,34,3,1,28,1.912313242426535,1
771,4,1,53,59,37,4,2,25,1.2803417589784658,1
772,4,1,54,49,48,4,3,25,1.1034789960776834,1
773,4,1,55,52,53,4,3,26,1.2071269533371378,1
774,4,1,56,56,45,4,2,27,1.1989161225483258,1
775,4,1,57,46,40,2,1,30,1.7706616485756967,1
776,4,1,58,57,47,4,3,28,1.3097655808651325,1
777,4,1,59,60,29,3,1,31,1.9711496221243576,1
778,4,1,60,38,41,2,1,31,3.0780133032185404,1
779,4,1,61,51,56,4,3,29,1.113836828553758,0
780,4,1,62,47,42,4,2,30,1.3609147387742269,1
781,4,1,63,58,37,4,2,31,1.038874725352798,1
782,4,1,64,42,31,3,1,33,2.5093548174590983,1
783,4,1,65,53,58,4,3,32,1.4870683255139738,1
784,4,1,66,56,34,4,2,32,1.07682374822798,1
785,4,1,67,56,44,4,2,33,1.0310827134962892,1
786,4,1,68,52,39,4,2,34,1.0740497128172135,1
787,4,1,69,50,48,4,3,34,1.55337790950216,1
788,4,1,70,55,49,4,3,35,2.029280460885275,1
789,4,1,71,49,54,4,3,36,1.8521040104551505,1
790,4,1,72,51,30,3,1,36,2.463747586329191,1
791,4,1,73,54,46,4,2,37,1.2181090888479955,1
792,4,1,74,48,47,4,2,38,1.240690494858427,1
793,4,1,75,34,39,2,1,37,1.9888977143145887,0
794,4,1,76,50,38,3,1,37,2.231615402024545,1
795,4,1,77,55,33,3,1,38,1.1187841485043464,1
796,4,1,78,46,44,3,1,39,1.9141622580300464,1
797,4,1,79,58,40,4,2,39,1.539376318194627,1
798,4,1,80,36,32,2,1,40,2.267901778597661,0
799,4,2,1,51,44,4,2,1,2.9375403416142944,1
800,4,2,2,50,46,3,1,1,2.16737362983622,1
801,4,2,3,37,32,2,1,2,3.330618804116966,1
802,4,2,4,60,38,4,2,2,1.3307413436414208,1
803,4,2,5,50,51,4,3,2,1.9835861891460809,1
804,4,2,6,56,56,4,3,3,2.4962226082352568,0
805,4,2,7,40,38,3,1,3,1.534530033619376,0
806,4,2,8,46,51,4,3,5,2.6497318637248104,0
807,4,2,9,57,49,4,3,6,1.9727102090437256,1
808,4,2,10,42,33,3,1,5,1.5155715649580088,1
809,4,2,11,50,52,4,3,7,2.4478894700314413,1
810,4,2,12,56,55,4,3,8,1.4699663818446425,0
811,4,2,13,49,38,3,1,7,1.3768588716739032,1
812,4,2,14,54,40,4,2,6,1.4129571722660332,1
813,4,2,15,64,39,4,2,7,2.7695840517026227,1
814,4,2,16,41,36,2,1,6,1.6260377032613178,1
815,4,2,17,47,34,4,2,9,1.4960082494017115,1
816,4,2,18,44,37,2,1,7,1.5001186141635117,1
817,4,2,19,61,50,4,2,10,1.5178318901089367,1
818,4,2,20,53,29,3,1,9,1.3767923112081917,1
819,4,2,21,39,34,2,1,9,1.6852597923261785,1
820,4,2,22,62,42,4,2,12,1.528635507038416,1
821,4,2,23,40,40,2,1,11,1.4300946148487128,1
822,4,2,24,53,38,4,2,13,1.3558056256897544,1
823,4,2,25,42,35,2,1,12,1.2551231931811344,1
824,4,2,26,46,39,2,1,13,1.277079954821602,1
825,4,2,27,48,35,3,1,12,1.049185794836376,1
826,4,2,28,55,58,4,3,14,2.596661327039328,0
827,4,2,29,51,35,4,2,16,1.2661186407876812,1
828,4,2,30,43,37,3,1,14,1.2445441751569888,1
829,4,2,31,52,43,4,2,17,2.842687923233825,1
830,4,2,32,58,54,4,3,16,1.4246448487156158,0
831,4,2,33,46,38,3,1,15,1.1009295595704316,1
832,4,2,34,34,32,2,1,17,1.4463715500787655,1
833,4,2,35,37,40,2,1,18,1.2630595900482149,1
834,4,2,36,43,28,2,1,19,1.5497375640297832,1
835,4,2,37,59,60,4,3,18,1.8338524480768683,1
836,4,2,38,53,36,4,2,20,1.2577743477322656,1
837,4,2,39,45,26,3,1,18,1.2891966902716376,1
838,4,2,40,52,51,4,3,20,2.491628912091983,0
839,4,2,41,54,45,4,3,21,1.6413728932348022,1
840,4,2,42,59,40,4,2,22,1.0673916182277026,1
841,4,2,43,48,57,4,3,22,1.2757610335920615,1
842,4,2,44,50,36,3,1,21,1.1746130191586417,1
843,4,2,45,50,42,3,1,22,1.1235969821827894,1
844,4,2,46,48,31,2,1,22,1.3700127011015866,1
845,4,2,47,47,39,3,1,23,1.287373616181867,1
846,4,2,48,30,33,2,1,24,1.450051149158753,1
847,4,2,49,49,32,4,2,25,1.3431960014568176,1
848,4,2,50,41,34,2,1,25,1.29729112557834,1
849,4,2,51,39,41,2,1,26,1.214588552213172,1
850,4,2,52,55,55,4,3,25,1.1450434469170432,0
851,4,2,53,57,43,4,2,27,1.6784422939526848,1
852,4,2,54,46,39,3,1,26,1.366442329452184,1
853,4,2,55,37,33,2,1,28,1.4479430597402825,1
854,4,2,56,44,41,4,2,29,1.8189016021278803,1
855,4,2,57,55,56,4,3,28,1.5279425955232,0
856,4,2,58,47,30,2,1,30,1.621015972121313,1
857,4,2,59,51,36,4,2,31,1.1415399770685326,1
858,4,2,60,49,48,4,3,29,1.4635605343537463,1
859,4,2,61,42,37,2,1,31,1.8323167786638803,1
860,4,2,62,57,48,4,3,30,1.896443520712637,1
861,4,2,63,48,54,4,3,31,1.1960031634989718,0
862,4,2,64,33,36,2,1,32,1.109424381678764,1
863,4,2,65,54,47,4,3,32,1.4507918476738269,0
864,4,2,66,52,41,3,1,32,1.5973641372893326,1
865,4,2,67,44,42,3,1,33,1.4500091648642408,1
866,4,2,68,56,35,4,2,35,1.6799359790729795,1
867,4,2,69,50,35,3,1,34,1.4321689120297378,1
868,4,2,70,54,45,4,2,36,1.2939207766612526,1
869,4,2,71,53,52,4,3,36,1.4016511091540451,0
870,4,2,72,58,47,4,3,37,1.2166532919945894,1
871,4,2,73,53,30,3,1,36,1.060617810830081,1
872,4,2,74,52,45,4,2,38,1.8775352284064863,1
873,4,2,75,49,44,3,1,37,1.2530714241584064,1
874,4,2,76,38,34,2,1,37,1.2890652760179364,1
875,4,2,77,53,36,3,1,38,1.033158034684675,1
876,4,2,78,46,31,2,1,39,1.2665879774049245,1
877,4,2,79,60,40,4,2,40,1.587605007667662,1
878,4,2,80,44,43,3,1,40,1.3104530310101836,1
879,4,3,1,54,55,4,3,1,1.335438123171116,1
880,4,3,2,40,35,2,1,1,1.3109087141983764,0
881,4,3,3,50,45,4,3,2,0.9599428877063474,0
882,4,3,4,49,33,4,2,2,0.8086212528596661,0
883,4,3,5,38,41,2,1,2,1.015139263266974,1
884,4,3,6,60,50,4,3,3,1.6599459938624932,0
885,4,3,7,56,43,4,2,4,1.2616396334469755,1
886,4,3,8,53,34,4,2,5,1.1434258569333906,1
887,4,3,9,58,46,4,3,5,1.0819724562552435,1
888,4,3,10,50,36,3,1,4,2.0802705563455675,0
889,4,3,11,60,37,3,1,5,1.3306682977963646,1
890,4,3,12,53,38,3,1,6,1.122756272299739,1
891,4,3,13,50,48,4,3,8,1.0294060724318117,0
892,4,3,14,64,40,4,2,7,1.2522406130119634,1
893,4,3,15,44,37,4,2,8,1.1332735085597958,1
894,4,3,16,57,46,4,2,9,2.1125950491968983,1
895,4,3,17,52,45,4,3,10,1.0414531753940537,0
896,4,3,18,51,44,4,2,11,3.777743682130677,1
897,4,3,19,59,52,4,3,12,1.9228724629792848,1
898,4,3,20,32,36,2,1,8,2.301824746635248,0
899,4,3,21,48,35,3,1,9,2.188593447650419,1
900,4,3,22,43,37,2,1,9,2.477713678721557,0
901,4,3,23,55,50,4,3,13,1.6684561760775978,1
902,4,3,24,47,28,3,1,11,1.7318592863975937,1
903,4,3,25,54,55,4,3,15,1.0203446330251609,1
904,4,3,26,30,36,2,1,11,1.3552161388979584,0
905,4,3,27,51,43,4,2,15,1.0891913654359089,1
906,4,3,28,61,37,4,2,16,1.0386699239206791,1
907,4,3,29,49,42,3,1,13,1.968096374092056,1
908,4,3,30,55,58,4,3,17,1.441648146359512,1
909,4,3,31,48,50,4,3,18,1.6093211276220245,1
910,4,3,32,53,31,3,1,15,0.9502533905724704,1
911,4,3,33,57,47,4,3,20,1.2159897353521956,0
912,4,3,34,53,38,4,2,18,2.348327642699587,1
913,4,3,35,53,42,4,2,19,1.0626729932100716,1
914,4,3,36,56,32,3,1,16,2.1841257043888618,1
915,4,3,37,60,53,4,3,22,1.2619454702526127,1
916,4,3,38,47,40,4,3,23,1.512138410269472,1
917,4,3,39,39,37,2,1,15,1.85352669774511,0
918,4,3,40,43,39,3,1,19,1.5919549901063874,1
919,4,3,41,58,45,4,2,22,2.0471882981910308,1
920,4,3,42,48,41,2,1,17,1.0446559284719117,0
921,4,3,43,52,41,4,2,23,1.3188618365147704,1
922,4,3,44,56,52,4,3,26,1.2725982167939949,1
923,4,3,45,54,29,3,1,21,1.2151053344969114,1
924,4,3,46,36,32,2,1,19,0.9264226958221116,0
925,4,3,47,42,40,2,1,20,1.6737441490804486,0
926,4,3,48,35,30,2,1,21,0.8530457557117188,1
927,4,3,49,59,49,4,3,27,1.3194137763766776,1
928,4,3,50,38,39,2,1,22,0.9880105827724036,0
929,4,3,51,56,31,3,1,24,1.4266338119650754,1
930,4,3,52,49,44,4,2,27,1.2709475172432576,1
931,4,3,53,50,38,2,1,24,1.4571495668278658,0
932,4,3,54,52,39,4,2,29,1.3530227155515604,1
933,4,3,55,47,33,3,1,26,2.1135890188197664,1
934,4,3,56,55,37,4,2,30,1.1195620526159469,1
935,4,3,57,41,38,2,1,27,1.7635379720632045,0
936,4,3,58,42,36,2,1,28,1.0106397757826926,1
937,4,3,59,39,33,2,1,29,0.9178684812995924,0
938,4,3,60,54,52,4,3,31,1.265145492643569,0
939,4,3,61,45,35,2,1,30,0.8320962757879897,0
940,4,3,62,46,40,3,1,29,0.7521861699624424,1
941,4,3,63,51,34,3,1,30,0.8836758580400783,1
942,4,3,64,51,40,4,2,33,1.3804442620967166,1
943,4,3,65,48,44,4,3,33,3.848502918592203,1
944,4,3,66,57,51,4,3,34,1.380537105411349,1
945,4,3,67,54,44,4,3,35,1.2178909753238258,1
946,4,3,68,62,40,4,2,36,1.0951746393020585,1
947,4,3,69,49,39,3,1,33,1.2615867264103144,1
948,4,3,70,56,46,4,2,37,1.0373738721827976,1
949,4,3,71,54,46,3,1,34,1.1436269036712474,0
950,4,3,72,35,34,2,1,34,1.7549137837158924,0
951,4,3,73,48,26,3,1,35,1.1038561720488358,1
952,4,3,74,47,43,2,1,36,1.4856722624099348,0
953,4,3,75,51,44,3,1,37,1.3964245765819214,1
954,4,3,76,57,33,3,1,38,1.2080492424574911,1
955,4,3,77,42,30,3,1,39,1.2764061581056012,1
956,4,3,78,41,42,2,1,38,1.5301425042489427,0
957,4,3,79,46,36,4,2,39,1.2696746763376725,1
958,5,1,1,55,51,4,3,1,1.1145735733980473,1
959,5,1,2,54,37,4,2,1,1.0501155917636424,1
960,5,1,3,54,50,4,2,2,0.8129826634540223,1
961,5,1,4,64,32,4,2,3,0.8329867116399328,1
962,5,1,5,42,34,3,1,1,1.2333475668383471,0
963,5,1,6,47,37,2,1,3,1.5921213281735618,1
964,5,1,7,50,40,3,1,3,1.378170240232066,1
965,5,1,8,50,26,3,1,4,1.37670524731584,1
966,5,1,9,56,39,4,2,5,1.6487259647465182,0
